get,class,nThreads,totalTime
0,class java.util.concurrent.CopyOnWriteArrayList,128,209
0,class java.util.concurrent.CopyOnWriteArrayList,128,208
0,class java.util.concurrent.CopyOnWriteArrayList,128,209
0,class java.util.concurrent.CopyOnWriteArrayList,128,208
0,class java.util.concurrent.CopyOnWriteArrayList,128,212
0,class java.util.concurrent.CopyOnWriteArrayList,128,210
0,class java.util.concurrent.CopyOnWriteArrayList,128,215
0,class java.util.concurrent.CopyOnWriteArrayList,128,215
0,class java.util.concurrent.CopyOnWriteArrayList,128,214
0,class java.util.concurrent.CopyOnWriteArrayList,128,209
0,class java.util.concurrent.CopyOnWriteArrayList,128,213
0,class java.util.concurrent.CopyOnWriteArrayList,128,210
0,class java.util.concurrent.CopyOnWriteArrayList,128,209
0,class java.util.concurrent.CopyOnWriteArrayList,128,210
0,class java.util.concurrent.CopyOnWriteArrayList,128,210
0,class java.util.concurrent.CopyOnWriteArrayList,128,211
0,class java.util.concurrent.CopyOnWriteArrayList,128,208
0,class java.util.concurrent.CopyOnWriteArrayList,128,211
0,class java.util.concurrent.CopyOnWriteArrayList,128,211
0,class java.util.concurrent.CopyOnWriteArrayList,128,210
0,class java.util.concurrent.CopyOnWriteArrayList,128,209
0,class java.util.concurrent.CopyOnWriteArrayList,128,207
0,class java.util.concurrent.CopyOnWriteArrayList,128,208
0,class java.util.concurrent.CopyOnWriteArrayList,128,210
0,class java.util.concurrent.CopyOnWriteArrayList,128,219
0,class java.util.concurrent.CopyOnWriteArrayList,128,212
0,class java.util.concurrent.CopyOnWriteArrayList,128,212
0,class java.util.concurrent.CopyOnWriteArrayList,128,210
0,class java.util.concurrent.CopyOnWriteArrayList,128,208
0,class java.util.concurrent.CopyOnWriteArrayList,128,208
0,class java.util.concurrent.CopyOnWriteArrayList,128,208
0,class java.util.concurrent.CopyOnWriteArrayList,128,209
0,class java.util.concurrent.CopyOnWriteArrayList,128,213
0,class java.util.concurrent.CopyOnWriteArrayList,128,213
0,class java.util.concurrent.CopyOnWriteArrayList,128,212
0,class java.util.concurrent.CopyOnWriteArrayList,128,210
0,class java.util.concurrent.CopyOnWriteArrayList,128,209
0,class java.util.concurrent.CopyOnWriteArrayList,128,210
0,class java.util.concurrent.CopyOnWriteArrayList,128,211
0,class java.util.concurrent.CopyOnWriteArrayList,128,214
0,class java.util.concurrent.CopyOnWriteArrayList,128,209
0,class java.util.concurrent.CopyOnWriteArrayList,128,219
0,class java.util.concurrent.CopyOnWriteArrayList,128,209
0,class java.util.concurrent.CopyOnWriteArrayList,128,209
0,class java.util.concurrent.CopyOnWriteArrayList,128,210
0,class java.util.concurrent.CopyOnWriteArrayList,128,209
0,class java.util.concurrent.CopyOnWriteArrayList,128,209
0,class java.util.concurrent.CopyOnWriteArrayList,128,209
0,class java.util.concurrent.CopyOnWriteArrayList,128,209
0,class java.util.concurrent.CopyOnWriteArrayList,128,208
0,class java.util.concurrent.CopyOnWriteArrayList,256,213
0,class java.util.concurrent.CopyOnWriteArrayList,256,217
0,class java.util.concurrent.CopyOnWriteArrayList,256,215
0,class java.util.concurrent.CopyOnWriteArrayList,256,215
0,class java.util.concurrent.CopyOnWriteArrayList,256,217
0,class java.util.concurrent.CopyOnWriteArrayList,256,214
0,class java.util.concurrent.CopyOnWriteArrayList,256,217
0,class java.util.concurrent.CopyOnWriteArrayList,256,215
0,class java.util.concurrent.CopyOnWriteArrayList,256,213
0,class java.util.concurrent.CopyOnWriteArrayList,256,215
0,class java.util.concurrent.CopyOnWriteArrayList,256,217
0,class java.util.concurrent.CopyOnWriteArrayList,256,215
0,class java.util.concurrent.CopyOnWriteArrayList,256,216
